StopsID,raceId,driverId,lap,Time_stops,duration,Milliseconds
2,1053,830,33,15:58:11,27:01.4,1621361
2,1053,840,32,15:58:13,24:52.1,1492090
2,1053,8,32,15:58:16,24:52.6,1492612
3,1053,1,32,15:58:17,24:54.7,1494731
3,1053,854,31,15:58:20,25:21.5,1521462
2,1053,852,32,15:58:24,24:51.4,1491384
2,1053,841,32,15:58:26,24:56.5,1496541
2,1053,844,33,15:58:28,26:49.5,1609484
2,1053,4,32,15:58:37,24:48.4,1488372
4,1053,839,32,15:58:48,24:39.0,1478974
3,1053,853,31,15:58:57,24:46.2,1486154
2,1053,846,33,15:59:06,26:25.0,1584953
2,1053,815,33,15:59:11,26:21.2,1581158
2,1053,832,33,15:59:14,26:22.2,1582211
3,1053,842,32,15:59:18,24:13.5,1453539
4,1053,20,32,15:59:21,24:12.3,1452323
2,1053,817,33,15:59:25,26:14.8,1574827
3,1053,840,33,16:24:36,01:05.4,65390
3,1053,8,33,16:24:42,01:02.9,62892
4,1053,1,33,16:24:48,01:05.9,65870
3,1053,852,33,16:24:52,01:03.3,63280
3,1053,841,33,16:24:58,01:00.2,60172
3,1053,4,33,16:25:04,57.601,57601
5,1053,839,33,16:25:06,56.733,56733
4,1053,842,33,16:25:09,56.083,56083
5,1053,20,33,16:25:15,52.043,52043
4,1053,854,32,16:25:16,51.222,51222
4,1053,853,32,16:25:22,49.729,49729
4,1053,841,40,16:36:13,29.742,29742
1,1054,822,2,15:06:11,21.377,21377
1,1054,1,2,15:06:13,22.426,22426
1,1054,830,2,15:06:14,22.718,22718
1,1054,832,2,15:06:16,22.029,22029
1,1054,815,2,15:06:18,21.89,21890
1,1054,846,2,15:06:19,21.407,21407
1,1054,839,2,15:06:21,21.275,21275
1,1054,844,2,15:06:23,21.323,21323
1,1054,842,2,15:06:24,21.353,21353
1,1054,20,2,15:06:26,21.398,21398
1,1054,847,2,15:06:27,23.532,23532
1,1054,841,2,15:06:29,22.485,22485
1,1054,817,2,15:06:31,21.965,21965
1,1054,4,2,15:06:34,21.452,21452
1,1054,852,2,15:06:36,22.266,22266
1,1054,840,2,15:06:37,22.264,22264
1,1054,849,2,15:06:39,21.97,21970
1,1054,854,2,15:06:40,22.019,22019
1,1054,853,2,15:06:42,21.372,21372
2,1054,822,3,15:08:34,22.072,22072
2,1054,1,3,15:08:36,22.164,22164
2,1054,830,3,15:08:37,22.104,22104
2,1054,832,3,15:08:38,22.244,22244
2,1054,815,3,15:08:39,22.1,22100
2,1054,846,3,15:08:40,22.551,22551
2,1054,839,3,15:08:42,22.24,22240
2,1054,844,3,15:08:43,22.587,22587
2,1054,842,3,15:08:45,22.319,22319
2,1054,20,3,15:08:48,21.75,21750
2,1054,847,3,15:08:48,22.755,22755
2,1054,841,3,15:08:50,22.669,22669
2,1054,817,3,15:08:51,22.355,22355
2,1054,4,3,15:08:53,21.621,21621
2,1054,852,3,15:08:55,22.542,22542
2,1054,840,3,15:08:57,22.176,22176
2,1054,849,3,15:08:58,21.73,21730
2,1054,854,3,15:09:00,21.454,21454
2,1054,853,3,15:09:01,21.404,21404
3,1054,832,21,15:36:07,25.892,25892
3,1054,852,21,15:36:23,26.202,26202
3,1054,846,22,15:37:29,26.952,26952
3,1054,839,22,15:37:35,27.033,27033
3,1054,20,22,15:37:40,26.62,26620
3,1054,841,22,15:37:41,26.729,26729
3,1054,842,24,15:40:23,26.172,26172
3,1054,849,24,15:40:50,26.595,26595
3,1054,844,25,15:41:44,27.082,27082
3,1054,847,28,15:46:30,26.843,26843
3,1054,853,31,15:50:54,27.186,27186
3,1054,854,32,15:52:09,27.245,27245
3,1054,830,35,15:55:06,26.743,26743
3,1054,822,36,15:56:27,26.938,26938
3,1054,1,37,15:57:46,26.907,26907
3,1054,840,39,16:01:22,26.027,26027
3,1054,4,40,16:02:37,26.442,26442
3,1054,817,41,16:03:56,28.639,28639
4,1054,853,43,16:08:31,26.984,26984
3,1054,815,51,16:17:18,26.607,26607
4,1054,822,63,16:33:39,26.573,26573
4,1054,830,64,16:34:55,26.319,26319
1,1055,841,8,15:15:06,54.673,54673
1,1055,847,9,15:17:07,23.814,23814
1,1055,849,9,15:17:10,26.672,26672
1,1055,842,18,15:30:37,28.042,28042
1,1055,4,21,15:34:51,22.043,22043
1,1055,20,21,15:34:52,23.087,23087
1,1055,832,22,15:36:10,21.779,21779
1,1055,840,22,15:36:15,21.756,21756
1,1055,853,22,15:36:40,23.098,23098
1,1055,822,23,15:37:18,22.311,22311
1,1055,839,23,15:37:33,22.798,22798
1,1055,846,23,15:37:35,21.864,21864
1,1055,854,23,15:37:59,24.006,24006
1,1055,830,24,15:38:32,23.565,23565
1,1055,817,25,15:40:16,22.406,22406
1,1055,815,27,15:43:06,22.382,22382
2,1055,849,27,15:43:32,21.424,21424
1,1055,1,28,15:44:07,22.22,22220
1,1055,844,28,15:44:20,21.613,21613
2,1055,847,28,15:44:52,21.919,21919
1,1055,8,37,15:57:41,21.572,21572
2,1055,20,38,15:59:08,21.973,21973
2,1055,840,39,16:00:28,21.432,21432
2,1055,841,39,16:00:52,22.871,22871
2,1055,1,42,16:03:32,22.078,22078
2,1055,853,42,16:05:36,22.502,22502
2,1055,817,46,16:09:49,21.762,21762
2,1055,832,46,16:09:50,21.856,21856
2,1055,842,47,16:11:47,26.065,26065
3,1055,849,50,16:16:19,22.405,22405
2,1055,854,50,16:16:33,22.31,22310
2,1055,846,51,16:17:08,22.467,22467
2,1055,822,53,16:18:52,21.638,21638
2,1055,815,57,16:24:55,21.345,21345
2,1055,844,58,16:26:05,22.292,22292
2,1055,830,60,16:28:18,21.592,21592
2,1055,4,61,16:31:41,23.479,23479
1,1056,1,29,15:40:07,23.783,23783
1,1056,846,30,15:41:20,23.874,23874
1,1056,842,30,15:41:23,24.428,24428
1,1056,20,31,15:42:42,24.369,24369
1,1056,847,31,15:43:46,23.928,23928
1,1056,832,32,15:43:47,24.15,24150
1,1056,841,33,15:45:42,24.521,24521
1,1056,830,34,15:46:10,23.746,23746
1,1056,815,35,15:47:44,24.548,24548
1,1056,853,34,15:48:25,25.202,25202
1,1056,817,36,15:49:52,24.715,24715
1,1056,839,37,15:50:48,23.935,23935
1,1056,854,37,15:52:43,24.797,24797
1,1056,8,43,15:58:41,24.077,24077
1,1056,849,43,15:59:23,23.703,23703
1,1056,4,45,16:01:34,23.803,23803
1,1056,840,58,16:17:28,23.474,23474
1,1056,852,64,16:26:09,24.43,24430
2,1056,1,67,16:28:48,24.244,24244
1,1057,847,1,16:06:06,19.97,19970
1,1057,841,2,16:07:56,20.402,20402
1,1057,4,7,16:16:54,20.168,20168
1,1057,846,7,16:16:56,20.533,20533
1,1057,854,8,16:19:00,22.44,22440
1,1057,844,9,16:20:20,19.836,19836
1,1057,852,9,16:20:28,20.253,20253
1,1057,849,9,16:20:47,22.149,22149
1,1057,853,9,16:20:57,21.759,21759
1,1057,832,10,16:22:11,20.064,20064
1,1057,1,11,16:23:50,22.47,22470
1,1057,842,11,16:23:55,20.156,20156
1,1057,822,11,16:24:08,20.356,20356
1,1057,817,11,16:24:12,20.082,20082
1,1057,830,12,16:25:37,19.769,19769
1,1057,815,13,16:27:25,21.874,21874
1,1057,8,13,16:27:59,20.048,20048
1,1057,20,18,16:36:33,19.841,19841
2,1057,4,34,17:09:13,19.983,19983
2,1057,841,34,17:09:14,20.193,20193
2,1057,847,34,17:09:15,20.029,20029
2,1057,854,34,17:09:16,01:09.8,69761
2,1057,853,34,17:11:01,21.958,21958
3,1057,854,44,17:28:35,21.587,21587
3,1057,853,44,17:29:37,24.78,24780
2,1057,815,47,17:33:39,15.277,15277
2,1057,1,47,17:33:39,15.432,15432
2,1057,20,47,17:33:42,14.945,14945
2,1057,842,47,17:33:45,15.085,15085
2,1057,844,47,17:33:48,15.092,15092
2,1057,852,47,17:33:50,14.943,14943
2,1057,846,47,17:33:53,15.866,15866
2,1057,832,47,17:33:56,15.119,15119
2,1057,817,47,17:34:01,14.994,14994
3,1057,4,47,17:34:03,15.432,15432
2,1057,8,47,17:34:05,15.064,15064
3,1057,841,47,17:34:07,14.881,14881
2,1057,822,47,17:34:08,21.346,21346
3,1057,847,47,17:34:08,21.438,21438
4,1057,853,46,17:34:18,15.054,15054
4,1057,854,47,17:35:06,15.058,15058
3,1057,815,48,17:36:45,33:18.5,1998466
3,1057,1,48,17:36:47,33:20.9,2000923
3,1057,20,48,17:36:49,33:20.4,2000416
3,1057,842,48,17:36:52,33:21.8,2001830
3,1057,844,48,17:36:53,33:22.5,2002544
3,1057,852,48,17:36:55,33:23.5,2003526
3,1057,846,48,17:36:57,33:30.4,2010409
3,1057,832,48,17:36:58,33:32.7,2012724
3,1057,817,48,17:37:00,33:35.2,2015163
4,1057,4,48,17:37:04,33:34.5,2014526
3,1057,8,48,17:37:06,33:36.4,2016437
4,1057,841,48,17:37:08,33:37.3,2017324
2,1057,849,48,17:37:10,34:08.2,2048175
3,1057,822,48,17:37:13,33:55.2,2035229
4,1057,847,48,17:37:18,33:56.2,2036172
5,1057,853,47,17:37:20,30:29.0,1828965
5,1057,854,48,17:37:47,33:34.2,2014176
6,1057,853,48,18:09:58,01:26.4,86440
1,1059,844,14,15:26:59,30.798,30798
1,1059,852,15,15:28:52,30.226,30226
1,1059,854,15,15:29:09,31.457,31457
1,1059,817,16,15:30:21,29.951,29951
1,1059,822,17,15:31:34,30.572,30572
1,1059,832,17,15:32:00,30.534,30534
1,1059,842,17,15:32:01,30.781,30781
1,1059,847,17,15:32:17,30.092,30092
1,1059,830,18,15:33:10,29.803,29803
1,1059,4,18,15:33:49,31.288,31288
1,1059,849,18,15:34:01,29.775,29775
1,1059,1,19,15:34:46,30.263,30263
1,1059,815,24,15:43:14,29.682,29682
1,1059,846,24,15:43:44,30.531,30531
1,1059,839,28,15:50:47,30.207,30207
1,1059,841,28,15:50:48,30.586,30586
1,1059,853,31,15:56:17,30.983,30983
2,1059,830,32,15:56:20,30.123,30123
1,1059,8,33,15:59:18,31.327,31327
1,1059,840,34,16:00:37,30.996,30996
1,1059,20,37,16:05:29,31.069,31069
2,1059,844,38,16:07:29,31.368,31368
1,1058,844,1,15:04:22,28.386,28386
1,1058,849,1,15:04:58,26.419,26419
1,1058,853,21,15:28:40,22.759,22759
1,1058,841,23,15:30:50,21.21,21210
1,1058,847,25,15:33:03,37.309,37309
1,1058,815,26,15:33:46,23.477,23477
2,1058,849,25,15:34:10,21.953,21953
1,1058,852,26,15:34:15,21.234,21234
2,1058,847,26,15:34:49,46.315,46315
1,1058,822,27,15:34:56,21.752,21752
1,1058,4,27,15:35:25,21.131,21131
1,1058,20,27,15:35:28,21.546,21546
1,1058,1,28,15:35:48,21.219,21219
1,1058,840,28,15:36:35,20.936,20936
1,1058,830,29,15:36:53,20.936,20936
1,1058,846,31,15:39:53,21.692,21692
1,1058,854,33,15:43:09,22.4,22400
1,1058,8,36,15:46:10,21.227,21227
1,1058,839,36,15:46:14,21.238,21238
2,1058,844,37,15:47:22,21.924,21924
1,1058,832,41,15:51:48,21.226,21226
1,1058,817,41,15:52:04,21.41,21410
2,1058,815,54,16:06:26,20.961,20961
2,1058,1,69,16:23:22,21.64,21640
1,1060,841,1,15:04:39,21.129,21129
1,1060,852,12,15:18:55,21.145,21145
1,1060,842,13,15:20:04,22.564,22564
1,1060,840,14,15:21:20,21.391,21391
1,1060,20,17,15:24:54,21.086,21086
1,1060,853,27,15:37:15,22,22000
1,1060,817,29,15:38:55,21.151,21151
2,1060,841,29,15:39:18,27.122,27122
1,1060,846,30,15:39:39,26.474,26474
1,1060,822,30,15:39:41,21.071,21071
1,1060,847,30,15:40:16,21.606,21606
1,1060,1,31,15:40:45,21.005,21005
1,1060,830,32,15:41:42,21.09,21090
1,1060,815,32,15:42:28,21.735,21735
1,1060,4,32,15:42:41,22.663,22663
1,1060,849,33,15:44:01,21.152,21152
1,1060,844,34,15:44:47,21.143,21143
1,1060,854,34,15:45:26,21.798,21798
1,1060,8,37,15:48:30,21.896,21896
2,1060,842,45,15:57:48,20.85,20850
2,1060,853,45,15:58:58,23.182,23182
2,1060,840,46,15:59:19,21.472,21472
1,1060,832,48,16:01:07,21.431,21431
2,1060,20,49,16:02:39,20.841,20841
2,1060,852,51,16:04:57,26.604,26604
2,1060,1,53,16:06:32,21.421,21421
2,1060,830,60,16:14:03,21.236,21236
1,1061,844,2,15:07:57,34:07.7,2047731
1,1061,1,2,15:08:00,34:08.4,2048376
1,1061,822,2,15:08:02,34:09.1,2049149
1,1061,846,2,15:08:03,34:12.2,2052218
1,1061,817,2,15:08:05,34:11.3,2051281
1,1061,20,2,15:08:08,34:15.2,2055222
1,1061,4,2,15:08:10,34:18.6,2058580
1,1061,832,2,15:08:12,34:19.1,2059122
1,1061,8,2,15:08:14,34:23.0,2062984
1,1061,839,2,15:08:16,34:27.0,2066994
1,1061,840,2,15:08:18,34:27.9,2067861
1,1061,842,2,15:08:21,34:27.2,2067244
1,1061,841,2,15:08:22,34:30.3,2070250
1,1061,847,2,15:08:25,34:32.5,2072543
1,1061,852,2,15:08:28,34:35.7,2075695
1,1061,854,2,15:08:30,34:35.7,2075728
1,1061,849,2,15:08:32,34:37.2,2077164
1,1061,853,2,15:08:35,34:37.0,2076977
1,1061,815,2,15:08:37,34:36.4,2076405
2,1061,8,18,16:09:59,28.11,28110
2,1061,815,18,16:10:00,27.892,27892
2,1061,847,18,16:10:03,27.812,27812
2,1061,20,18,16:10:08,28.145,28145
2,1061,839,19,16:11:30,28.772,28772
2,1061,849,19,16:11:41,27.543,27543
2,1061,817,20,16:12:48,28.817,28817
2,1061,846,21,16:14:08,31.706,31706
2,1061,822,22,16:15:42,28.209,28209
2,1061,840,23,16:17:39,28.213,28213
2,1061,841,23,16:17:51,28.137,28137
2,1061,4,24,16:19:10,29.743,29743
2,1061,854,24,16:20:00,29.319,29319
2,1061,853,25,16:21:37,29.253,29253
2,1061,1,27,16:23:17,40.266,40266
2,1061,832,28,16:25:06,37.509,37509
2,1061,842,28,16:25:29,28.685,28685
2,1061,844,29,16:26:18,28.433,28433
2,1061,852,30,16:28:42,29.134,29134
3,1061,815,38,16:41:17,27.848,27848
3,1061,842,46,16:53:40,28.18,28180
4,1061,815,48,16:56:54,29.082,29082
1,1062,830,1,15:05:21,22.569,22569
1,1062,853,1,15:05:28,23.715,23715
1,1062,846,1,15:05:33,38.267,38267
1,1062,841,1,15:05:53,26.573,26573
1,1062,1,2,15:07:57,24:09.3,1449259
1,1062,839,2,15:07:59,24:10.2,1450190
1,1062,20,2,15:08:02,24:11.9,1451890
1,1062,832,2,15:08:04,24:12.5,1452527
1,1062,852,2,15:08:08,24:13.6,1453630
1,1062,849,2,15:08:10,24:14.4,1454435
1,1062,4,2,15:08:13,24:15.0,1454979
1,1062,847,2,15:08:17,24:17.5,1457487
1,1062,8,2,15:08:20,24:17.8,1457844
1,1062,854,2,15:08:22,24:17.0,1457042
1,1062,842,2,15:08:25,24:17.6,1457615
1,1062,817,2,15:08:28,24:17.1,1457127
2,1062,830,2,15:08:31,24:16.3,1456349
2,1062,853,2,15:08:34,24:17.4,1457420
2,1062,841,2,15:08:38,24:16.3,1456349
2,1062,839,3,15:34:31,39.522,39522
2,1062,20,3,15:34:31,40.882,40882
2,1062,832,3,15:34:32,42.786,42786
2,1062,852,3,15:34:33,40.74,40740
2,1062,849,3,15:34:34,39.081,39081
2,1062,4,3,15:34:40,37.122,37122
2,1062,847,3,15:34:41,29.374,29374
2,1062,8,3,15:34:41,35.451,35451
2,1062,854,3,15:34:42,36.813,36813
2,1062,842,3,15:34:43,39.839,39839
2,1062,817,3,15:34:43,34.492,34492
3,1062,830,3,15:34:44,35.245,35245
3,1062,841,3,15:34:48,36.899,36899
2,1062,1,4,15:36:34,21.731,21731
4,1062,841,11,15:46:53,29.191,29191
3,1062,8,15,15:52:26,36.457,36457
3,1062,1,19,15:58:08,21.516,21516
3,1062,817,20,15:59:29,21.623,21623
4,1062,830,20,15:59:31,21.047,21047
3,1062,847,21,16:00:52,22.186,22186
3,1062,852,22,16:02:06,21.819,21819
3,1062,849,23,16:03:29,22.704,22704
3,1062,842,30,16:13:24,21.295,21295
3,1062,832,32,16:15:52,21.951,21951
5,1062,841,33,16:18:12,21.874,21874
3,1062,854,34,16:19:34,22.113,22113
3,1062,20,36,16:21:14,22.703,22703
3,1062,839,37,16:22:34,21.642,21642
3,1062,4,39,16:25:35,21.523,21523
5,1062,830,40,16:27:50,20.848,20848
4,1062,1,47,16:36:41,21.208,21208
4,1062,8,53,16:45:57,21.172,21172
4,1062,842,68,17:05:56,21.543,21543
1,1064,854,4,15:08:42,35.573,35573
1,1064,815,8,15:13:52,19.287,19287
1,1064,20,10,15:16:24,18.664,18664
1,1064,1,20,15:28:18,19.77,19770
1,1064,830,21,15:29:30,19.142,19142
1,1064,849,23,15:33:19,20.646,20646
1,1064,842,24,15:33:50,19.163,19163
1,1064,841,27,15:38:13,19.049,19049
1,1064,847,27,15:38:14,18.634,18634
1,1064,840,27,15:38:17,19.389,19389
1,1064,817,30,15:42:01,19.449,19449
1,1064,822,31,15:42:24,18.873,18873
1,1064,832,31,15:42:58,20.327,20327
1,1064,839,31,15:43:12,19.24,19240
1,1064,852,31,15:43:30,19.85,19850
2,1064,854,30,15:43:39,24.578,24578
1,1064,4,33,15:45:41,19.018,19018
2,1064,841,33,15:46:17,20.043,20043
1,1064,853,33,15:46:35,19.999,19999
1,1064,844,34,15:46:39,19.49,19490
2,1064,1,39,15:52:19,18.868,18868
2,1064,830,40,15:53:30,18.578,18578
1,1064,9,40,15:55:29,19.708,19708
1,1064,846,42,15:57:26,20.443,20443
2,1064,20,44,16:00:37,18.681,18681
2,1064,815,47,16:03:51,18.555,18555
2,1064,822,67,16:27:35,21.73,21730
3,1064,1,70,16:30:49,19.202,19202
2,1064,847,68,16:30:57,25.533,25533
1,1065,841,1,15:05:21,37.19,37190
1,1065,817,22,15:35:18,23.812,23812
1,1065,20,22,15:35:56,25.157,25157
1,1065,830,23,15:36:46,32.456,32456
1,1065,849,23,15:37:22,24.168,24168
1,1065,854,23,15:37:49,24.714,24714
1,1065,846,24,15:38:19,24.168,24168
1,1065,853,24,15:39:22,24.928,24928
1,1065,1,25,15:39:44,25.619,25619
1,1065,840,25,15:40:09,24.846,24846
1,1065,4,25,15:40:14,24.797,24797
2,1065,841,25,15:40:55,30.551,30551
1,1065,844,26,15:41:30,24.557,24557
1,1065,815,26,15:41:34,23.906,23906
1,1065,832,26,15:41:48,24.283,24283
1,1065,822,26,15:41:50,24.308,24308
1,1065,839,26,15:42:10,30.333,30333
1,1065,847,26,15:42:13,24.156,24156
1,1065,9,26,15:42:21,24.501,24501
2,1065,20,26,15:42:41,25.927,25927
2,1065,853,28,15:47:13,24.806,24806
3,1065,853,39,16:05:25,30.917,30917
1,1066,840,12,15:24:13,30.241,30241
1,1066,847,13,15:25:55,30.665,30665
1,1066,849,13,15:26:27,30.056,30056
1,1066,852,13,15:26:28,30.112,30112
1,1066,832,14,15:27:33,30.715,30715
1,1066,853,14,15:28:09,30.127,30127
1,1066,839,15,15:29:27,29.901,29901
1,1066,8,15,15:29:28,30.102,30102
1,1066,854,20,15:38:36,29.996,29996
1,1066,817,22,15:41:11,33.617,33617
1,1066,1,26,15:47:52,29.878,29878
1,1066,830,26,15:47:58,29.578,29578
1,1066,20,26,15:48:09,29.242,29242
1,1066,846,28,15:51:03,29.824,29824
1,1066,822,28,15:51:35,29.936,29936
1,1066,842,33,16:00:00,29.354,29354
1,1066,844,35,16:03:07,31.849,31849
1,1066,815,36,16:04:32,36.026,36026
1,1066,4,36,16:04:40,30.157,30157
1,1066,841,36,16:05:27,30.081,30081
2,1066,847,47,16:23:56,32.081,32081
2,1066,822,47,16:23:58,29.569,29569
2,1066,8,47,16:23:59,30.131,30131
2,1066,853,46,16:24:05,33.931,33931
2,1066,852,47,16:24:44,30.98,30980
2,1066,830,48,16:25:32,31.017,31017
2,1066,832,48,16:25:33,30.677,30677
2,1066,817,48,16:25:35,31.016,31016
2,1066,840,48,16:26:01,43.124,43124
2,1066,1,49,16:26:32,30.045,30045
3,1066,852,49,16:29:31,30.972,30972
2,1066,4,50,16:29:34,30.702,30702
2,1066,815,50,16:29:36,32.313,32313
2,1066,20,50,16:30:10,32.128,32128
2,1066,842,50,16:30:49,31.915,31915
2,1066,839,50,16:30:58,33.264,33264
2,1066,841,50,16:31:14,33.961,33961
2,1066,846,51,16:31:33,32.67,32670
2,1066,844,51,16:32:51,32.648,32648
1,1067,817,21,15:37:18,23.028,23028
1,1067,4,30,15:51:43,29.116,29116
1,1067,846,34,15:57:20,23.239,23239
1,1067,849,34,15:58:22,24.104,24104
1,1067,852,35,15:59:39,23.329,23329
1,1067,847,35,15:59:42,23.551,23551
1,1067,830,36,15:59:52,22.442,22442
1,1067,832,36,16:00:33,28.353,28353
1,1067,853,35,16:00:40,23.829,23829
1,1067,20,36,16:00:56,23.5,23500
1,1067,822,37,16:01:20,22.962,22962
1,1067,815,37,16:01:47,22.463,22463
1,1067,8,37,16:02:50,23.164,23164
2,1067,20,37,16:03:36,23.514,23514
1,1067,842,39,16:05:01,29.31,29310
1,1067,840,39,16:05:17,35.509,35509
1,1067,854,39,16:07:05,23.892,23892
1,1067,841,40,16:07:22,23.15,23150
1,1067,844,47,16:17:27,23.646,23646
1,1067,1,50,16:22:19,22.684,22684
1,1069,853,1,14:05:35,30.673,30673
1,1069,839,3,14:09:03,40.8,40800
1,1069,849,5,14:12:39,32.61,32610
1,1069,4,7,14:16:03,23.576,23576
1,1069,841,8,14:17:44,23.993,23993
1,1069,852,9,14:19:23,23.802,23802
1,1069,847,9,14:19:32,23.572,23572
1,1069,830,10,14:20:36,23.727,23727
1,1069,846,10,14:21:01,24.385,24385
1,1069,842,10,14:21:07,23.745,23745
1,1069,817,11,14:22:38,24.176,24176
1,1069,832,11,14:22:41,23.414,23414
1,1069,854,11,14:23:10,24.293,24293
1,1069,815,12,14:24:06,25.018,25018
1,1069,844,12,14:24:15,24.011,24011
1,1069,8,12,14:24:38,24.191,24191
1,1069,1,13,14:25:41,24.481,24481
1,1069,822,15,14:29:44,24.444,24444
1,1069,20,17,14:33:24,24.977,24977
1,1069,840,18,14:35:13,23.827,23827
2,1069,853,24,14:46:40,24.611,24611
2,1069,849,25,14:47:47,23.653,23653
2,1069,839,25,14:47:50,23.919,23919
2,1069,841,26,14:49:12,23.502,23502
2,1069,4,28,14:52:44,23.844,23844
2,1069,830,29,14:52:59,24.052,24052
2,1069,832,29,14:53:43,26.866,26866
2,1069,815,30,14:55:02,23.604,23604
2,1069,817,30,14:55:23,24.036,24036
2,1069,846,30,14:55:31,25.548,25548
2,1069,8,31,14:57:43,24.09,24090
2,1069,847,31,14:58:07,24.98,24980
2,1069,844,32,14:58:34,23.805,23805
2,1069,852,32,14:59:23,23.529,23529
2,1069,822,34,15:02:17,23.619,23619
2,1069,840,34,15:03:12,23.455,23455
2,1069,854,34,15:03:41,24.247,24247
2,1069,1,37,15:06:30,23.676,23676
2,1069,20,38,15:09:49,23.849,23849
3,1069,853,37,15:09:52,24.169,24169
3,1069,4,39,15:11:40,23.314,23314
1,1070,817,1,13:05:11,38.128,38128
1,1070,822,1,13:05:16,22.463,22463
1,1070,849,11,13:21:22,23.681,23681
1,1070,840,12,13:22:45,23.586,23586
1,1070,853,13,13:24:11,25.094,25094
1,1070,839,14,13:25:30,23.1,23100
1,1070,847,15,13:26:51,21.984,21984
1,1070,841,16,13:28:00,22.205,22205
1,1070,1,29,13:45:17,22.373,22373
1,1070,844,30,13:47:01,22.085,22085
1,1070,842,31,13:48:20,22.549,22549
1,1070,8,32,13:50:02,22.424,22424
1,1070,830,33,13:50:33,21.908,21908
1,1070,20,33,13:51:22,22.277,22277
2,1070,840,34,13:53:37,26.056,26056
2,1070,817,38,13:58:47,22.813,22813
1,1070,4,39,13:59:43,23.985,23985
1,1070,815,40,14:00:14,22.114,22114
2,1070,822,40,14:01:30,31.664,31664
1,1070,832,42,14:03:25,22.031,22031
1,1070,846,44,14:06:38,22.534,22534
2,1070,849,49,14:14:59,22.739,22739
2,1070,853,58,14:28:22,23.637,23637
3,1070,822,63,14:33:17,22.68,22680
4,1070,822,67,14:39:06,26.443,26443
1,1071,846,1,14:04:50,27.313,27313
1,1071,852,4,14:08:22,31.939,31939
1,1071,847,6,14:11:08,22.978,22978
2,1071,852,6,14:11:57,17.758,17758
2,1071,846,6,14:12:08,17.719,17719
1,1071,830,7,14:12:32,17.916,17916
1,1071,815,7,14:12:34,18.308,18308
1,1071,1,7,14:12:37,17.91,17910
1,1071,822,7,14:12:38,17.899,17899
1,1071,844,7,14:12:40,17.943,17943
1,1071,832,7,14:12:42,18.46,18460
1,1071,20,7,14:12:43,18.107,18107
1,1071,842,7,14:12:45,19.439,19439
1,1071,839,7,14:12:46,19.285,19285
1,1071,817,7,14:12:47,19.732,19732
1,1071,4,7,14:12:52,17.751,17751
1,1071,840,7,14:12:53,17.948,17948
1,1071,841,7,14:12:55,17.713,17713
1,1071,853,7,14:12:56,17.995,17995
1,1071,854,7,14:12:57,17.861,17861
1,1071,849,7,14:12:59,18.153,18153
1,1071,8,7,14:13:01,18.327,18327
2,1071,847,7,14:13:02,20.844,20844
3,1071,852,7,14:13:33,17.711,17711
3,1071,846,7,14:13:44,17.673,17673
2,1071,830,8,14:14:46,17.807,17807
2,1071,815,8,14:14:48,18.136,18136
2,1071,1,8,14:14:49,18.66,18660
2,1071,822,8,14:14:50,17.837,17837
2,1071,844,8,14:14:52,17.771,17771
2,1071,832,8,14:14:54,18.373,18373
2,1071,20,8,14:14:57,17.896,17896
2,1071,842,8,14:14:58,18.608,18608
2,1071,839,8,14:15:00,17.818,17818
2,1071,817,8,14:15:01,18.347,18347
2,1071,4,8,14:15:04,17.705,17705
2,1071,840,8,14:15:06,17.935,17935
2,1071,841,8,14:15:07,17.929,17929
2,1071,853,8,14:15:10,18.467,18467
2,1071,854,8,14:15:11,18.588,18588
2,1071,849,8,14:15:12,18.784,18784
2,1071,8,8,14:15:15,18.763,18763
3,1071,847,8,14:15:17,18.179,18179
4,1071,852,8,14:15:18,18.499,18499
4,1071,846,8,14:15:20,19.176,19176
3,1071,854,11,14:20:29,41.173,41173
3,1071,849,13,14:23:27,22.936,22936
3,1071,840,22,14:34:51,24.997,24997
3,1071,842,25,14:38:27,23.116,23116
3,1071,1,26,14:39:27,22.69,22690
3,1071,832,26,14:39:40,23.321,23321
3,1071,830,27,14:40:38,22.722,22722
3,1071,844,27,14:40:53,22.667,22667
3,1071,815,28,14:42:01,23.165,23165
3,1071,20,28,14:42:22,24.464,24464
3,1071,8,28,14:42:38,23.541,23541
3,1071,841,29,14:43:50,23.618,23618
3,1071,822,30,14:44:40,23.263,23263
4,1071,854,29,14:44:54,25.597,25597
3,1071,817,30,14:44:58,22.839,22839
3,1071,839,30,14:45:08,23.504,23504
3,1071,4,34,14:50:16,24.375,24375
3,1071,853,34,14:50:55,23.546,23546
5,1071,846,37,14:54:11,24.211,24211
5,1071,852,39,14:56:53,35.416,35416
4,1071,849,39,14:57:10,22.958,22958
4,1071,830,40,14:57:11,22.766,22766
4,1071,822,41,14:58:30,22.856,22856
4,1071,847,41,14:59:33,23.132,23132
4,1071,815,42,14:59:48,22.656,22656
4,1071,841,42,15:00:49,22.83,22830
4,1071,1,43,15:00:52,22.664,22664
4,1071,842,51,15:11:27,23.039,23039
4,1071,844,52,15:12:32,23.064,23064
4,1071,8,52,15:13:19,22.666,22666
4,1071,832,53,15:13:50,22.745,22745
4,1071,20,55,15:16:50,22.978,22978
5,1071,854,61,15:26:09,24.627,24627
5,1071,815,69,15:33:06,22.916,22916
