StopsID,raceId,driverId,lapID,Time_stops,duration,Milliseconds
3,954,154,46,15:05:13,32.11,32114
2,954,832,48,15:07:17,24.45,24445
2,954,3,51,15:10:35,22.73,22728
2,954,807,51,15:11:06,23.11,23111
1,955,837,1,17:05:57,33.41,33405
1,955,832,4,17:11:34,22.03,22028
1,955,830,5,17:13:24,20.07,20069
1,955,4,5,17:13:24,20.28,20282
1,955,826,5,17:13:37,24.80,24802
1,955,817,6,17:15:04,19.84,19840
1,955,18,6,17:15:21,20.19,20185
1,955,825,6,17:15:24,20.77,20772
1,955,13,7,17:17:02,19.45,19445
1,955,831,7,17:17:13,20.67,20670
1,955,8,8,17:18:49,20.59,20593
1,955,821,8,17:19:20,29.23,29227
1,955,154,10,17:22:51,21.13,21132
1,955,835,11,17:24:54,20.97,20965
1,955,1,15,17:31:52,20.11,20108
1,955,815,16,17:33:39,20.61,20614
1,955,828,16,17:34:12,21.08,21083
1,955,822,19,17:39:20,19.73,19732
1,955,20,20,17:40:51,20.42,20422
1,955,807,20,17:41:18,20.35,20347
2,955,830,20,17:41:33,22.50,22497
1,955,3,21,17:42:18,20.06,20058
2,955,817,22,17:45:00,20.16,20155
2,955,4,24,17:48:59,20.65,20654
2,955,831,24,17:49:03,20.71,20713
2,955,18,25,17:50:53,20.64,20640
2,955,828,25,17:51:13,20.56,20559
2,955,154,26,17:52:45,23.59,23588
2,955,832,27,17:54:32,21.03,21030
2,955,13,28,17:56:01,19.86,19858
1,955,836,29,17:58:28,26.19,26187
2,955,821,29,17:58:37,21.53,21533
2,955,835,31,18:02:14,20.56,20561
1,956,807,8,14:12:55,22.60,22601
1,956,4,8,14:13:00,21.92,21924
1,956,18,9,14:14:05,22.86,22859
1,956,822,9,14:14:09,21.05,21047
1,956,832,9,14:14:11,22.61,22605
1,956,815,9,14:14:12,21.88,21883
1,956,3,10,14:15:15,21.89,21890
1,956,825,11,14:16:43,22.03,22033
1,956,835,12,14:17:57,21.75,21745
1,956,13,12,14:18:00,21.10,21097
1,956,828,12,14:18:03,22.98,22980
1,956,836,13,14:19:05,22.61,22613
1,956,817,14,14:20:04,21.18,21183
1,956,830,15,14:21:12,21.95,21945
1,956,1,21,14:28:15,22.92,22918
1,956,821,21,14:29:00,22.05,22053
1,956,8,22,14:29:32,21.92,21916
2,956,836,23,14:31:36,23.74,23738
2,956,807,24,14:32:37,21.58,21580
2,956,18,26,14:35:01,22.04,22035
1,956,154,26,14:35:02,22.66,22662
2,956,4,26,14:35:08,22.88,22879
2,956,815,26,14:35:10,21.41,21412
1,956,837,27,14:36:58,23.33,23326
2,956,3,28,14:38:13,17.96,17959
3,956,836,27,14:38:14,18.06,18064
2,956,1,28,14:38:16,16.98,16983
2,956,830,28,14:38:17,17.17,17165
2,956,817,28,14:38:18,19.41,19408
2,956,8,28,14:38:20,21.21,21206
2,956,822,28,14:38:22,20.88,20876
1,956,831,28,14:38:23,20.93,20929
2,956,832,28,14:38:24,33.46,33462
3,956,18,28,14:38:27,18.31,18307
2,956,154,28,14:38:29,18.86,18860
2,956,825,28,14:38:32,17.72,17721
2,956,13,28,14:38:33,17.39,17388
2,956,835,28,14:38:35,16.85,16851
3,956,4,28,14:38:36,16.76,16764
3,956,815,28,14:38:37,16.54,16544
2,956,828,28,14:38:39,16.42,16419
3,956,807,28,14:38:40,16.23,16227
2,956,821,28,14:38:43,16.48,16475
2,956,837,28,14:38:45,16.22,16218
3,956,3,29,14:40:18,18.22,18220
4,956,836,28,14:40:19,18.34,18342
3,956,1,29,14:40:21,18.72,18716
3,956,830,29,14:40:22,18.46,18455
3,956,817,29,14:40:23,18.35,18347
3,956,8,29,14:40:26,18.46,18455
3,956,822,29,14:40:27,17.80,17800
2,956,831,29,14:40:29,17.74,17739
4,956,18,29,14:40:31,18.96,18964
3,956,154,29,14:40:32,19.55,19554
3,956,825,29,14:40:34,19.61,19611
3,956,13,29,14:40:35,19.02,19015
3,956,835,29,14:40:37,18.38,18382
4,956,4,29,14:40:38,18.19,18194
4,956,815,29,14:40:39,17.97,17970
3,956,828,29,14:40:41,19.04,19041
4,956,807,29,14:40:42,19.03,19028
3,956,832,29,14:40:43,18.64,18636
3,956,821,29,14:40:44,18.31,18308
3,956,837,29,14:40:46,17.83,17828
4,956,821,41,14:56:13,21.92,21921
3,956,831,43,14:58:35,22.71,22707
4,956,825,49,15:05:46,27.12,27119
5,956,807,50,15:06:56,27.83,27834
4,956,835,50,15:06:59,22.73,22728
4,956,828,50,15:07:01,24.33,24326
4,956,837,50,15:07:11,25.23,25234
4,956,822,51,15:07:54,21.64,21639
4,956,1,54,15:10:44,22.11,22109
4,956,3,55,15:11:53,21.04,21035
4,956,13,56,15:13:53,21.23,21231
4,956,817,60,15:18:09,22.28,22284
1,957,8,5,13:14:16,29.58,29578
1,957,822,5,13:14:17,29.81,29808
1,957,832,5,13:14:18,30.79,30786
1,957,807,5,13:14:18,30.75,30747
1,957,4,5,13:14:19,32.37,32374
1,957,20,5,13:14:20,31.38,31381
1,957,154,5,13:14:21,31.63,31632
1,957,821,5,13:14:22,41.51,41508
1,957,825,5,13:14:23,30.80,30804
1,957,836,5,13:14:25,31.81,31812
1,957,817,6,13:16:16,30.20,30198
1,957,13,6,13:16:20,29.24,29243
1,957,826,6,13:16:22,30.32,30315
1,957,18,6,13:16:23,30.09,30093
1,957,835,6,13:16:27,29.78,29784
1,957,837,6,13:16:29,30.00,29998
1,957,1,7,13:18:15,30.34,30343
1,957,3,7,13:18:22,29.40,29395
1,957,830,7,13:18:23,32.00,31995
1,957,815,7,13:18:27,29.48,29475
1,957,831,7,13:18:46,30.98,30981
1,957,828,7,13:18:48,35.39,35393
2,957,828,10,13:25:31,0.00,104980
2,957,20,15,13:34:24,29.16,29163
2,957,8,16,13:36:00,30.46,30462
2,957,13,16,13:36:16,29.40,29403
2,957,826,16,13:36:19,30.33,30327
2,957,822,16,13:36:28,29.28,29282
2,957,831,16,13:36:33,30.14,30143
2,957,154,16,13:36:36,30.88,30882
2,957,835,16,13:36:38,55.70,55697
2,957,1,17,13:37:20,28.73,28728
2,957,3,17,13:37:29,29.72,29715
2,957,815,17,13:37:40,28.92,28915
2,957,817,17,13:37:41,29.81,29813
2,957,832,17,13:37:56,29.90,29895
2,957,807,17,13:38:06,29.87,29867
2,957,4,17,13:38:11,28.80,28799
2,957,18,17,13:38:19,29.59,29588
2,957,825,17,13:38:33,29.20,29201
2,957,821,17,13:38:37,29.88,29884
2,957,837,17,13:38:55,30.14,30135
2,957,830,18,13:39:11,29.43,29429
3,957,835,19,13:42:54,41.49,41486
3,957,13,38,14:13:29,29.35,29346
3,957,4,39,14:15:22,28.94,28936
3,957,825,40,14:17:42,28.45,28450
1,958,18,7,14:14:06,22.23,22229
1,958,836,9,14:16:53,23.49,23486
2,958,18,10,14:18:47,16.49,16486
1,958,831,11,14:19:45,22.78,22778
1,958,20,14,14:23:42,21.64,21640
1,958,807,14,14:24:03,22.01,22014
1,958,154,14,14:24:03,22.43,22427
1,958,817,15,14:25:05,22.24,22241
1,958,4,15,14:25:20,22.10,22099
1,958,821,15,14:25:32,22.83,22828
1,958,1,16,14:26:24,21.44,21441
1,958,830,16,14:26:36,22.39,22389
1,958,832,16,14:26:49,22.96,22960
1,958,822,16,14:26:54,21.70,21704
1,958,3,17,14:27:51,21.23,21233
1,958,828,17,14:28:54,23.87,23873
1,958,825,24,14:38:48,21.99,21990
1,958,826,24,14:39:02,22.11,22105
1,958,13,25,14:40:31,21.79,21793
1,958,835,26,14:41:39,21.89,21892
1,958,815,27,14:43:00,22.69,22689
3,958,18,28,14:45:17,22.72,22718
1,958,8,29,14:45:43,21.95,21951
1,958,837,29,14:46:44,24.25,24254
2,958,817,33,14:51:15,22.01,22006
2,958,836,35,14:55:42,22.77,22765
2,958,154,36,14:56:35,22.30,22303
2,958,825,36,14:56:36,22.05,22051
2,958,821,37,14:58:00,22.52,22520
2,958,830,38,14:58:38,21.69,21687
2,958,807,39,15:00:48,23.35,23350
2,958,835,39,15:00:49,21.67,21665
2,958,831,39,15:01:04,22.97,22965
2,958,815,40,15:02:11,29.94,29941
2,958,1,41,15:02:31,21.77,21773
2,958,20,41,15:02:46,21.54,21535
2,958,3,42,15:03:58,22.35,22351
2,958,832,42,15:04:57,22.42,22417
2,958,822,43,15:06:27,21.41,21405
2,958,4,44,15:07:43,21.90,21897
2,958,828,45,15:10:26,23.20,23198
2,958,826,46,15:11:10,27.95,27951
2,958,8,50,15:15:47,21.86,21857
3,958,828,62,15:35:34,23.31,23308
2,958,13,65,15:39:36,22.37,22366
1,959,835,2,14:06:10,19.30,19298
1,959,826,7,14:13:06,23.24,23243
1,959,831,7,14:13:07,29.87,29865
1,959,815,8,14:14:25,19.23,19233
1,959,832,9,14:15:46,22.75,22751
1,959,13,9,14:15:48,18.59,18590
1,959,830,11,14:18:08,19.02,19017
1,959,3,11,14:18:12,19.69,19693
1,959,825,11,14:18:33,19.03,19034
1,959,817,12,14:19:31,18.96,18964
1,959,822,12,14:19:43,18.80,18796
1,959,807,12,14:19:45,19.61,19608
1,959,836,12,14:20:05,19.81,19813
1,959,20,13,14:20:57,19.23,19230
1,959,18,13,14:21:12,19.43,19427
1,959,837,13,14:21:38,31.32,31317
1,959,1,14,14:22:05,18.65,18650
1,959,8,14,14:22:21,22.39,22393
1,959,4,14,14:22:38,19.26,19258
1,959,828,16,14:25:46,20.15,20148
1,959,154,17,14:26:51,20.30,20301
2,959,831,19,14:30:11,19.94,19944
1,959,821,25,14:38:07,20.10,20099
2,959,835,25,14:38:38,26.69,26688
2,959,13,26,14:39:36,36.40,36395
2,959,836,26,14:39:43,19.63,19626
2,959,3,27,14:40:04,18.94,18936
2,959,815,27,14:40:47,19.22,19223
2,959,830,28,14:41:22,19.14,19137
2,959,4,28,14:42:04,19.44,19440
2,959,826,28,14:42:23,20.23,20227
2,959,832,29,14:43:41,19.75,19747
2,959,20,31,14:45:38,19.47,19472
2,959,18,31,14:46:05,19.12,19124
2,959,8,32,14:47:02,19.14,19142
2,959,807,32,14:47:20,19.14,19144
2,959,825,32,14:47:45,19.16,19159
2,959,817,33,14:48:12,18.74,18738
2,959,837,32,14:48:35,20.92,20919
2,959,822,33,14:48:41,19.18,19183
2,959,1,34,14:49:19,18.50,18504
2,959,828,33,14:49:34,19.32,19318
3,959,831,42,15:02:30,19.76,19755
3,959,815,43,15:02:46,19.38,19379
2,959,154,43,15:03:00,19.86,19863
3,959,3,44,15:03:08,28.36,28364
3,959,807,44,15:03:45,19.91,19907
3,959,830,45,15:04:32,18.97,18967
3,959,817,46,15:05:49,18.98,18979
3,959,20,46,15:06:01,19.00,19000
3,959,835,45,15:06:33,19.73,19725
3,959,18,46,15:06:40,19.27,19268
3,959,1,47,15:06:57,18.48,18475
3,959,8,47,15:07:26,19.53,19525
3,959,836,46,15:07:36,19.66,19658
3,959,4,47,15:08:04,19.13,19127
2,959,821,47,15:08:16,19.33,19326
3,959,826,49,15:11:20,19.26,19264
3,959,837,49,15:12:22,21.19,21186
3,959,832,51,15:13:57,19.55,19547
1,960,830,1,14:05:46,31.24,31235
1,960,831,1,14:05:52,26.39,26390
1,960,20,1,14:05:53,22.40,22403
1,960,8,1,14:06:21,0.00,87084
1,960,13,2,14:07:44,22.48,22484
1,960,807,6,14:15:53,23.56,23564
2,960,8,5,14:15:56,23.06,23061
1,960,815,6,14:16:04,23.78,23783
1,960,154,6,14:16:08,23.71,23705
1,960,835,6,14:16:08,22.70,22698
1,960,839,6,14:16:18,28.72,28718
1,960,822,7,14:18:36,22.19,22190
1,960,821,7,14:18:38,23.49,23486
1,960,3,9,14:24:29,0.01,996150
1,960,817,9,14:24:30,0.01,998401
2,960,807,9,14:24:31,0.01,998468
1,960,4,9,14:24:32,0.01,998234
1,960,1,9,14:24:34,0.01,1000478
2,960,13,9,14:24:35,0.01,1000664
2,960,815,9,14:24:36,0.01,1000284
1,960,826,9,14:24:38,0.01,1000466
2,960,835,9,14:24:40,0.01,1000234
2,960,154,9,14:24:42,0.01,999366
2,960,20,9,14:24:44,0.01,998511
2,960,822,9,14:24:46,0.01,998328
2,960,821,9,14:24:48,0.01,998622
2,960,830,9,14:24:49,0.01,998546
2,960,839,9,14:24:51,0.01,1000980
2,960,831,9,14:24:52,0.01,1001198
3,960,8,9,14:25:53,0.01,943158
3,960,830,16,14:55:40,23.23,23231
2,960,1,21,15:05:00,24.34,24343
2,960,826,21,15:05:19,23.36,23359
3,960,13,22,15:07:04,22.52,22515
3,960,821,22,15:07:18,23.56,23561
3,960,835,22,15:07:20,23.33,23333
3,960,807,23,15:08:55,24.02,24015
2,960,4,23,15:08:57,22.45,22451
3,960,20,23,15:09:03,22.76,22762
3,960,822,23,15:09:06,22.32,22318
3,960,154,23,15:09:21,23.11,23107
3,960,831,23,15:09:23,30.24,30238
3,960,815,24,15:10:56,22.65,22652
4,960,8,24,15:11:06,23.06,23056
3,960,839,24,15:11:25,24.21,24208
2,960,817,25,15:12:33,22.53,22531
2,960,3,26,15:14:15,22.60,22596
4,960,830,27,15:17:02,22.73,22727
3,960,1,32,15:26:06,22.43,22432
4,960,835,34,15:30:48,22.58,22578
3,960,826,35,15:32:37,23.36,23363
1,961,835,2,14:06:49,33.28,33275
1,961,831,2,14:07:30,27.79,27786
2,961,831,4,14:11:17,0.01,810454
1,961,822,13,14:22:38,24.16,24161
1,961,830,13,14:22:46,24.61,24610
1,961,4,13,14:22:49,26.84,26843
1,961,826,13,14:23:07,25.18,25183
1,961,807,14,14:24:20,24.04,24043
1,961,825,14,14:24:42,24.51,24505
1,961,8,15,14:25:27,24.12,24116
1,961,815,15,14:25:39,24.54,24537
1,961,18,15,14:26:00,26.43,26427
3,961,831,5,14:26:32,36.59,36594
1,961,20,16,14:26:54,25.47,25472
1,961,817,16,14:27:03,23.75,23745
1,961,13,16,14:27:13,23.94,23940
1,961,836,16,14:27:29,25.96,25962
1,961,821,16,14:27:38,25.15,25150
1,961,832,23,14:38:06,25.30,25301
1,961,828,23,14:38:08,25.15,25145
1,961,3,24,14:38:25,25.55,25550
1,961,1,25,14:40:05,23.63,23633
2,961,815,28,14:45:06,24.03,24033
1,961,154,28,14:45:26,25.34,25340
2,961,822,30,14:47:55,23.90,23899
2,961,825,30,14:49:06,23.76,23757
2,961,20,33,14:52:00,25.03,25033
1,961,839,32,14:52:20,25.54,25539
2,961,807,33,14:52:41,24.55,24553
2,961,4,33,14:52:50,23.69,23694
2,961,826,33,14:53:29,24.36,24363
2,961,8,34,14:53:31,24.28,24279
2,961,821,34,14:54:36,25.52,25515
2,961,830,35,14:55:22,23.83,23827
2,961,13,36,14:56:59,23.82,23822
2,961,817,37,14:58:08,23.63,23633
2,961,18,38,15:00:16,24.42,24418
2,961,832,39,15:02:07,24.34,24341
3,961,4,49,15:16:39,24.08,24082
1,962,3,1,20:06:14,26.35,26350
1,962,817,1,20:06:15,25.93,25925
1,962,1,1,20:06:19,24.45,24453
1,962,8,1,20:06:21,24.87,24874
1,962,4,1,20:06:22,24.65,24649
1,962,826,1,20:06:24,24.58,24584
1,962,832,1,20:06:25,25.97,25973
1,962,830,1,20:06:26,25.74,25740
1,962,13,1,20:06:27,25.93,25929
1,962,825,1,20:06:28,25.82,25816
1,962,828,1,20:06:30,26.14,26135
1,962,815,1,20:06:31,32.82,32821
1,962,821,1,20:06:32,26.52,26519
1,962,18,1,20:06:33,42.82,42815
1,962,822,1,20:06:40,32.71,32709
1,962,836,1,20:06:42,24.31,24308
1,962,839,1,20:06:43,24.34,24343
1,962,831,1,20:06:44,25.06,25057
1,962,835,1,20:06:45,25.21,25211
1,962,20,1,20:06:48,24.34,24342
2,962,832,7,20:18:50,29.85,29846
2,962,828,8,20:20:49,29.71,29706
2,962,835,11,20:26:49,28.85,28847
2,962,830,13,20:30:12,28.82,28815
2,962,4,14,20:31:59,29.40,29401
2,962,817,15,20:33:33,28.89,28890
2,962,1,15,20:33:37,29.15,29150
2,962,826,15,20:33:53,30.30,30301
2,962,822,15,20:34:33,28.78,28780
2,962,18,15,20:34:34,29.00,28998
2,962,3,16,20:35:17,30.55,30546
2,962,13,16,20:35:53,28.68,28682
2,962,8,17,20:37:28,29.04,29041
2,962,825,17,20:37:54,28.76,28759
2,962,831,17,20:38:03,30.30,30297
2,962,821,18,20:39:52,30.31,30307
2,962,836,18,20:40:10,30.53,30532
2,962,839,19,20:42:20,0.00,104383
2,962,20,24,20:51:16,28.92,28924
2,962,815,25,20:53:08,28.74,28742
3,962,828,25,20:53:46,29.47,29468
3,962,830,27,20:56:59,28.95,28948
3,962,832,27,20:57:18,29.32,29320
3,962,18,27,20:57:36,29.03,29025
3,962,13,28,20:58:52,29.58,29578
3,962,822,30,21:03:12,28.55,28545
3,962,817,32,21:05:33,28.92,28921
3,962,3,33,21:07:19,28.97,28970
4,962,822,32,21:07:22,0.00,63680
3,962,8,33,21:07:36,29.14,29135
3,962,1,34,21:09:30,28.42,28421
3,962,4,34,21:10:00,30.38,30381
3,962,835,34,21:11:01,28.80,28804
3,962,831,35,21:12:35,29.54,29537
3,962,839,34,21:12:43,30.61,30614
3,962,821,36,21:14:20,30.16,30160
3,962,836,36,21:14:53,30.47,30471
4,962,828,36,21:15:00,29.68,29680
3,962,826,37,21:15:47,29.21,29205
3,962,825,38,21:17:53,29.75,29754
3,962,20,42,21:24:58,29.39,29391
4,962,13,43,21:27:23,29.90,29903
4,962,830,44,21:28:59,28.85,28854
4,962,1,45,21:30:08,28.32,28315
4,962,8,46,21:31:56,28.95,28954
4,962,817,47,21:33:41,28.66,28662
4,962,839,45,21:34:04,42.37,42368
4,962,832,48,21:37:18,29.38,29377
1,963,826,1,15:06:13,32.41,32413
1,963,13,1,15:06:15,23.53,23528
1,963,825,1,15:06:24,30.68,30679
1,963,821,1,15:06:25,30.78,30782
2,963,13,6,15:15:25,24.43,24425
1,963,830,9,15:20:26,23.94,23935
1,963,815,9,15:20:38,27.02,27024
1,963,18,9,15:20:44,24.74,24738
1,963,807,9,15:20:45,26.61,26609
1,963,4,9,15:20:50,25.20,25195
1,963,3,9,15:20:50,23.75,23750
1,963,836,9,15:20:59,25.82,25820
1,963,839,12,15:26:26,25.37,25368
1,963,1,20,15:39:17,23.69,23689
1,963,8,20,15:39:31,24.58,24584
1,963,832,20,15:40:01,24.40,24400
1,963,817,21,15:41:04,24.20,24197
1,963,828,21,15:41:45,25.27,25272
2,963,821,22,15:44:09,24.81,24814
2,963,830,27,15:51:10,23.86,23856
2,963,4,27,15:52:01,24.06,24061
2,963,807,28,15:53:41,24.01,24012
1,963,822,29,15:55:11,23.83,23828
2,963,826,29,15:55:54,24.34,24338
2,963,836,30,15:57:42,26.16,26156
2,963,3,31,15:58:19,24.66,24661
1,963,835,31,15:59:04,23.93,23928
2,963,839,31,15:59:29,33.34,33338
3,963,13,31,15:59:30,23.78,23778
2,963,8,32,15:59:55,24.41,24412
2,963,815,32,16:00:19,23.95,23947
1,963,831,32,16:00:57,24.70,24697
2,963,18,37,16:08:59,24.65,24645
2,963,832,37,16:09:13,24.47,24473
2,963,828,37,16:09:14,24.71,24706
3,963,821,39,16:13:44,25.01,25006
3,963,8,40,16:13:46,24.81,24809
3,963,4,40,16:14:25,23.92,23920
3,963,807,40,16:14:32,25.19,25192
2,963,817,41,16:15:24,24.41,24408
3,963,830,41,16:15:26,28.27,28274
3,963,826,40,16:15:33,24.72,24718
3,963,3,41,16:15:58,23.48,23476
3,963,836,41,16:18:14,25.20,25201
1,964,4,9,14:19:03,22.79,22786
1,964,830,10,14:20:15,22.86,22855
1,964,817,10,14:20:26,23.00,22996
1,964,154,10,14:20:36,23.74,23741
1,964,826,10,14:20:38,22.99,22990
1,964,807,11,14:22:12,22.83,22832
1,964,821,11,14:22:18,24.11,24110
1,964,3,12,14:23:28,22.67,22673
1,964,20,12,14:23:35,23.23,23226
1,964,815,12,14:23:45,23.61,23605
1,964,8,12,14:23:45,23.24,23244
1,964,839,12,14:24:19,24.97,24973
1,964,1,13,14:25:25,22.99,22989
1,964,832,13,14:25:40,22.99,22986
1,964,836,13,14:26:05,24.63,24630
1,964,18,19,14:36:02,24.38,24375
2,964,826,23,14:42:46,22.94,22943
1,964,13,24,14:44:11,22.46,22463
1,964,835,25,14:45:55,23.45,23452
1,964,825,25,14:46:04,23.07,23072
1,964,831,25,14:46:10,25.13,25131
2,964,8,26,14:47:00,22.76,22762
1,964,822,26,14:47:27,25.01,25007
1,964,828,26,14:47:42,24.01,24011
2,964,4,27,14:49:28,23.03,23032
2,964,830,28,14:49:53,22.79,22788
2,964,807,28,14:50:32,22.95,22952
2,964,821,28,14:51:13,23.79,23792
2,964,3,29,14:51:24,23.15,23150
2,964,815,29,14:52:07,22.72,22721
2,964,154,30,14:54:06,25.43,25429
2,964,839,31,14:56:24,24.26,24256
2,964,817,32,14:56:52,25.86,25861
2,964,1,33,14:58:11,22.73,22732
2,964,836,32,14:58:22,25.46,25461
2,964,20,34,14:59:47,22.89,22887
2,964,18,36,15:04:30,23.34,23342
2,964,832,37,15:06:04,22.94,22938
1,965,822,1,14:06:03,27.10,27098
1,965,817,8,14:17:32,23.96,23956
1,965,8,8,14:17:35,23.99,23989
1,965,830,9,14:19:21,23.49,23489
1,965,3,10,14:21:02,23.53,23526
1,965,18,10,14:21:28,23.61,23613
1,965,154,10,14:21:30,24.52,24523
1,965,815,10,14:21:31,23.35,23350
1,965,1,11,14:22:40,23.60,23601
1,965,13,11,14:23:03,24.09,24093
1,965,832,11,14:23:06,24.78,24778
1,965,4,11,14:23:10,23.68,23683
1,965,821,13,14:27:00,24.47,24470
1,965,825,13,14:27:04,24.31,24310
1,965,836,13,14:27:10,26.06,26059
1,965,20,14,14:28:08,24.43,24433
1,965,835,15,14:30:43,24.07,24071
1,965,828,17,14:34:12,25.23,25229
1,965,839,17,14:34:34,25.22,25216
2,965,822,20,14:40:06,25.22,25222
1,965,826,21,14:41:16,37.84,37837
2,965,8,24,14:45:43,23.85,23845
2,965,817,25,14:47:19,23.53,23534
2,965,830,26,14:49:08,36.11,36112
2,965,835,26,14:50:20,24.77,24766
2,965,839,26,14:50:59,27.53,27532
2,965,815,27,14:51:47,24.47,24467
2,965,154,27,14:51:52,26.06,26056
2,965,825,27,14:52:06,24.10,24103
2,965,18,28,14:53:32,25.64,25635
2,965,20,29,14:54:23,23.81,23812
2,965,13,29,14:54:55,23.90,23903
1,965,831,29,14:55:54,24.24,24244
2,965,832,30,14:56:49,24.28,24281
2,965,4,30,14:56:57,25.30,25300
2,965,1,31,14:57:50,23.58,23575
2,965,836,30,14:58:04,25.18,25182
2,965,3,31,14:58:05,24.15,24149
3,965,8,38,15:11:09,25.38,25384
3,965,825,43,15:21:37,23.90,23898
3,965,839,44,15:24:27,24.67,24665
3,965,20,53,15:37:10,24.16,24156
3,965,13,54,15:39:55,23.46,23464
1,966,817,1,13:04:51,22.09,22087
1,966,835,1,13:05:06,23.90,23897
1,966,828,1,13:05:11,32.61,32608
1,966,154,11,13:20:31,22.96,22957
1,966,830,12,13:21:26,21.78,21775
1,966,832,12,13:21:43,22.75,22747
1,966,825,12,13:21:47,22.27,22271
1,966,821,12,13:21:51,25.20,25198
1,966,826,13,13:23:20,22.67,22665
1,966,807,14,13:24:17,22.13,22134
1,966,13,14,13:24:24,21.86,21863
1,966,839,15,13:26:15,23.87,23866
1,966,4,16,13:27:27,22.46,22461
1,966,1,17,13:28:16,21.71,21709
1,966,18,17,13:28:57,22.44,22438
1,966,822,19,13:31:31,22.40,22396
1,966,3,20,13:32:32,22.00,21997
1,966,8,20,13:32:40,22.40,22398
1,966,815,20,13:32:56,22.21,22213
1,966,20,32,13:49:30,22.04,22035
2,966,8,45,14:07:53,22.97,22974
2,966,4,45,14:09:00,25.17,25171
2,966,826,47,14:11:56,22.87,22865
2,966,821,48,14:13:40,23.11,23110
1,966,831,49,14:14:38,23.54,23540
2,966,817,50,14:14:47,22.44,22443
2,966,154,50,14:16:38,23.68,23678
2,966,825,51,14:17:54,22.38,22384
1,967,825,7,14:24:31,24.99,24986
1,967,18,8,14:26:08,24.19,24192
1,967,4,9,14:27:30,24.82,24821
1,967,822,9,14:27:31,24.72,24724
1,967,13,9,14:27:33,29.42,29421
1,967,826,9,14:27:36,25.76,25758
1,967,835,9,14:27:40,24.75,24745
1,967,828,9,14:27:41,25.40,25395
1,967,20,10,14:29:08,29.98,29981
1,967,821,12,14:32:18,25.15,25147
1,967,830,13,14:33:11,24.19,24186
1,967,817,13,14:33:32,24.62,24623
2,967,826,17,14:41:54,25.36,25355
2,967,835,17,14:41:59,24.66,24656
1,967,1,20,14:47:37,0.02,2010361
1,967,3,20,14:47:40,0.02,2009747
2,967,830,20,14:47:41,0.02,2009643
1,967,807,20,14:47:44,0.02,2008504
1,967,815,20,14:47:46,0.02,2008398
1,967,832,20,14:47:48,0.02,2008828
1,967,831,20,14:47:50,0.02,2008206
2,967,817,20,14:47:52,0.02,2008600
1,967,839,20,14:47:53,0.02,2009052
1,967,836,20,14:47:56,0.02,2008464
2,967,4,20,14:47:57,0.02,2008789
2,967,822,20,14:47:59,0.02,2008595
2,967,825,20,14:48:00,0.02,2008979
2,967,18,20,14:48:04,0.02,2010062
2,967,20,20,14:48:05,0.02,2010637
2,967,13,20,14:48:08,0.02,2009630
2,967,821,20,14:48:09,0.02,2011147
3,967,826,20,14:48:11,0.02,2011266
2,967,807,22,15:25:12,24.28,24282
2,967,1,28,15:37:24,0.02,1482048
2,967,3,28,15:37:26,0.02,1481624
3,967,830,28,15:37:27,0.02,1481433
2,967,815,28,15:37:29,0.02,1482290
2,967,832,28,15:37:31,0.02,1483053
2,967,831,28,15:37:32,0.02,1483214
3,967,817,28,15:37:33,0.02,1484725
2,967,839,28,15:37:35,0.02,1485092
2,967,836,28,15:37:36,0.02,1484979
3,967,4,28,15:37:39,0.02,1483818
3,967,822,28,15:37:41,0.02,1483957
3,967,825,28,15:37:43,0.02,1484474
3,967,18,28,15:37:46,0.02,1484987
3,967,20,28,15:37:49,0.02,1483923
3,967,807,28,15:37:50,0.02,1485304
3,967,13,28,15:37:51,0.02,1485969
3,967,821,28,15:37:54,0.02,1484444
4,967,826,28,15:37:56,0.02,1484388
4,967,13,31,16:08:25,29.75,29754
4,967,18,34,16:13:01,25.01,25006
4,967,822,38,16:18:52,24.99,24994
4,967,817,40,16:21:27,29.62,29621
4,967,825,41,16:23:25,24.27,24265
4,967,830,43,16:25:37,24.44,24435
5,967,18,44,16:28:14,24.75,24754
4,967,821,47,16:32:38,17.84,17835
5,967,817,52,16:41:54,24.52,24521
3,967,836,52,16:42:00,25.51,25509
5,967,830,54,16:45:53,24.04,24041
1,968,825,1,17:05:37,27.07,27068
1,968,832,6,17:14:43,21.76,21761
1,968,836,6,17:14:44,33.40,33395
1,968,1,7,17:16:01,22.60,22600
1,968,8,7,17:16:05,21.96,21959
1,968,4,7,17:16:19,22.43,22428
1,968,835,7,17:16:27,24.78,24781
1,968,831,7,17:16:34,23.27,23272
1,968,3,8,17:17:48,23.75,23753
1,968,20,8,17:17:54,21.71,21711
1,968,807,8,17:17:59,21.83,21834
1,968,13,8,17:18:07,21.78,21775
1,968,826,8,17:18:19,21.90,21896
1,968,821,8,17:18:19,22.03,22032
1,968,817,9,17:19:37,22.08,22084
1,968,815,9,17:19:50,21.31,21308
1,968,154,20,17:40:10,22.84,22838
1,968,830,21,17:41:22,21.22,21221
2,968,835,21,17:42:16,22.15,22145
1,968,839,22,17:43:59,24.04,24035
2,968,817,24,17:46:46,21.77,21768
2,968,836,24,17:47:52,22.95,22949
2,968,8,25,17:48:31,22.09,22087
2,968,807,26,17:50:33,21.48,21482
2,968,815,27,17:52:26,22.01,22012
